[24dic.2023 02:04:56.832] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 43.3.0, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853, nogui]
[24dic.2023 02:04:56.849] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.9 by Oracle Corporation; OS Windows 10 arch amd64 version 10.0
[24dic.2023 02:04:59.086] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/lucho/Desktop/server%20mine/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2363!/ Service=ModLauncher Env=SERVER
[24dic.2023 02:04:59.722] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\lucho\Desktop\server mine\libraries\net\minecraftforge\fmlcore\1.19.2-43.3.0\fmlcore-1.19.2-43.3.0.jar is missing mods.toml file
[24dic.2023 02:04:59.744] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\lucho\Desktop\server mine\libraries\net\minecraftforge\javafmllanguage\1.19.2-43.3.0\javafmllanguage-1.19.2-43.3.0.jar is missing mods.toml file
[24dic.2023 02:04:59.759] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\lucho\Desktop\server mine\libraries\net\minecraftforge\lowcodelanguage\1.19.2-43.3.0\lowcodelanguage-1.19.2-43.3.0.jar is missing mods.toml file
[24dic.2023 02:04:59.773] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\lucho\Desktop\server mine\libraries\net\minecraftforge\mclanguage\1.19.2-43.3.0\mclanguage-1.19.2-43.3.0.jar is missing mods.toml file
[24dic.2023 02:05:00.051] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 6 dependencies adding them to mods collection
[24dic.2023 02:05:01.358] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) [modlauncher-10.0.8.jar%2354!/:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) [modlauncher-10.0.8.jar%2354!/:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) [bootstraplauncher-1.1.2.jar:?]
[24dic.2023 02:05:31.705] [main/ERROR] [net.minecraft.server.ServerAdvancementManager/]: Parsing error loading custom advancement totw_modded:root: Expected item to be an item, was unknown string 'waystones:mossy_waystone'
[24dic.2023 02:05:31.719] [main/INFO] [quark/]: [Automatic Recipe Unlock] Removed 5731 recipe advancements
[24dic.2023 02:05:31.727] [main/ERROR] [net.minecraft.advancements.AdvancementList/]: Couldn't load advancement totw_modded:derelict_grass_tower: Task Advancement{parentId=totw_modded:root, display=net.minecraft.advancements.DisplayInfo@1bf12e8a, rewards=AdvancementRewards{experience=0, loot=[], recipes=[], function=net.minecraft.commands.CommandFunction$CacheableFunction@5d9c02c9}, criteria={derelict_grass=net.minecraft.advancements.Criterion@485cec0c}, requirements=[[derelict_grass]]}
[24dic.2023 02:05:31.728] [main/ERROR] [net.minecraft.advancements.AdvancementList/]: Couldn't load advancement totw_modded:regular_tower: Task Advancement{parentId=totw_modded:root, display=net.minecraft.advancements.DisplayInfo@6c7d17ad, rewards=AdvancementRewards{experience=0, loot=[], recipes=[], function=net.minecraft.commands.CommandFunction$CacheableFunction@5d9c02c9}, criteria={regular=net.minecraft.advancements.Criterion@436ebaa2}, requirements=[[regular]]}
[24dic.2023 02:05:31.728] [main/ERROR] [net.minecraft.advancements.AdvancementList/]: Couldn't load advancement totw_modded:jungle_tower: Task Advancement{parentId=totw_modded:root, display=net.minecraft.advancements.DisplayInfo@e7959f0, rewards=AdvancementRewards{experience=0, loot=[], recipes=[], function=net.minecraft.commands.CommandFunction$CacheableFunction@5d9c02c9}, criteria={jungle=net.minecraft.advancements.Criterion@38744937}, requirements=[[jungle]]}
[24dic.2023 02:05:31.728] [main/ERROR] [net.minecraft.advancements.AdvancementList/]: Couldn't load advancement totw_modded:derelict_tower: Task Advancement{parentId=totw_modded:root, display=net.minecraft.advancements.DisplayInfo@55bc7023, rewards=AdvancementRewards{experience=0, loot=[], recipes=[], function=net.minecraft.commands.CommandFunction$CacheableFunction@5d9c02c9}, criteria={derelict=net.minecraft.advancements.Criterion@4f9ba652}, requirements=[[derelict]]}
[24dic.2023 02:05:31.728] [main/ERROR] [net.minecraft.advancements.AdvancementList/]: Couldn't load advancement totw_modded:ice_tower: Task Advancement{parentId=totw_modded:root, display=net.minecraft.advancements.DisplayInfo@2b597c2, rewards=AdvancementRewards{experience=0, loot=[], recipes=[], function=net.minecraft.commands.CommandFunction$CacheableFunction@5d9c02c9}, criteria={ice=net.minecraft.advancements.Criterion@100e08f0}, requirements=[[ice]]}
[24dic.2023 02:05:31.734] [main/INFO] [net.minecraft.advancements.AdvancementList/]: Loaded 589 advancements
[24dic.2023 02:05:31.742] [main/INFO] [quark/]: Modified advancement minecraft:husbandry/wax_on with 2 patches
[24dic.2023 02:05:31.743] [main/INFO] [quark/]: Modified advancement minecraft:adventure/kill_a_mob with 3 patches
[24dic.2023 02:05:31.743] [main/INFO] [quark/]: Modified advancement minecraft:husbandry/bred_all_animals with 3 patches
[24dic.2023 02:05:31.743] [main/INFO] [quark/]: Modified advancement minecraft:adventure/kill_all_mobs with 3 patches
[24dic.2023 02:05:31.743] [main/INFO] [quark/]: Modified advancement minecraft:husbandry/balanced_diet with 2 patches
[24dic.2023 02:05:31.743] [main/INFO] [quark/]: Modified advancement minecraft:nether/all_effects with 1 patches
[24dic.2023 02:05:31.744] [main/INFO] [quark/]: Modified advancement minecraft:husbandry/wax_off with 2 patches
[24dic.2023 02:05:31.744] [main/INFO] [quark/]: Modified advancement minecraft:adventure/adventuring_time with 1 patches
[24dic.2023 02:05:31.744] [main/INFO] [quark/]: Modified advancement minecraft:nether/all_potions with 1 patches
[24dic.2023 02:05:31.748] [main/WARN] [net.minecraft.core.MappedRegistry/]: Not all defined tags for registry ResourceKey[minecraft:root / minecraft:worldgen/biome] are present in data pack: totw_modded:has_structure/everbright_tower, totw_modded:has_structure/everdawn_tower, totw_modded:has_structure/glacio_tower, totw_modded:has_structure/mars_tower, totw_modded:has_structure/mercury_tower, totw_modded:has_structure/moon_tower, totw_modded:has_structure/tw_canopy_tower, totw_modded:has_structure/tw_mangrove_tower, totw_modded:has_structure/venus_tower
[24dic.2023 02:05:37.009] [main/INFO] [Mystical Agriculture/]: Recipe ingredient caching done in 0 ms
[24dic.2023 02:05:37.015] [main/INFO] [Cucumber Library/]: Loaded cucumber-tags.json in 6 ms
[24dic.2023 02:05:37.157] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Starting minecraft server version 1.19.2
[24dic.2023 02:05:37.157] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Loading properties
[24dic.2023 02:05:37.157] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Default game type: SURVIVAL
[24dic.2023 02:05:37.157] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Generating keypair
[24dic.2023 02:05:37.188] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Starting Minecraft server on *:25565
[24dic.2023 02:05:37.198] [Server thread/INFO] [net.minecraft.server.network.ServerConnectionListener/]: Using default channel type
[24dic.2023 02:05:37.288] [Server thread/WARN] [net.minecraft.server.dedicated.DedicatedServer/]: **** SERVER IS RUNNING IN OFFLINE/INSECURE MODE!
[24dic.2023 02:05:37.288] [Server thread/WARN] [net.minecraft.server.dedicated.DedicatedServer/]: The server will make no attempt to authenticate usernames. Beware.
[24dic.2023 02:05:37.289] [Server thread/WARN] [net.minecraft.server.dedicated.DedicatedServer/]: While this makes the game possible to play without internet access, it also opens up the ability for hackers to connect with any username they choose.
[24dic.2023 02:05:37.289] [Server thread/WARN] [net.minecraft.server.dedicated.DedicatedServer/]: To change this, set "online-mode" to "true" in the server.properties file.
[24dic.2023 02:05:37.401] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Preparing level "world"
[24dic.2023 02:05:37.798] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Preparing start region for dimension minecraft:overworld
[24dic.2023 02:05:40.035] [Worker-Main-9/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[24dic.2023 02:05:40.069] [Worker-Main-3/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[24dic.2023 02:05:40.076] [Worker-Main-7/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[24dic.2023 02:05:40.077] [Worker-Main-3/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[24dic.2023 02:05:40.080] [Worker-Main-7/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[24dic.2023 02:05:41.115] [Worker-Main-7/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[24dic.2023 02:05:41.116] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[24dic.2023 02:05:41.298] [Worker-Main-5/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 5%
[24dic.2023 02:05:41.741] [Server thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Time elapsed: 3943 ms
[24dic.2023 02:05:41.741] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Done (4.439s)! For help, type "help"
[24dic.2023 02:05:41.742] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Starting remote control listener
[24dic.2023 02:05:41.744] [Server thread/INFO] [net.minecraft.server.rcon.thread.GenericThread/]: Thread RCON Listener started
[24dic.2023 02:05:41.744] [Server thread/INFO] [net.minecraft.server.rcon.thread.RconThread/]: RCON running on 0.0.0.0:25575
[24dic.2023 02:05:41.771] [Server thread/INFO] [net.minecraftforge.server.permission.PermissionAPI/]: Successfully initialized permission handler forge:default_handler
[24dic.2023 02:05:41.783] [Server thread/INFO] [net.povstalec.sgjourney.StargateJourney/]: Stargate Network is up to date (Version: 5)
[24dic.2023 02:05:50.500] [Server thread/INFO] [patchouli/]: Sending reload packet to clients
[24dic.2023 02:10:12.809] [Server thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class net.minecraft.world.entity.player.Player from class tschipp.carryon.common.carry.CarryOnDataManager
[24dic.2023 02:10:13.675] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.server.PlayerAdvancements@29329e91
[24dic.2023 02:10:13.739] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: srluchop12[/192.168.0.94:62604] logged in with entity id 318 at (-646.0635717868147, 88.27368842145034, -182.41043304828852)
[24dic.2023 02:10:13.915] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: srluchop12 joined the game
[24dic.2023 02:10:13.937] [Server thread/INFO] [structurize/]: New Server UUID edef0631-da94-49e5-8034-03f10947bf9c
[24dic.2023 02:10:15.469] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2761ms or 55 ticks behind
[24dic.2023 02:11:26.235] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: srluchop12 lost connection: Disconnected
[24dic.2023 02:11:26.235] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: srluchop12 left the game
[24dic.2023 02:11:39.660] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Stopping the server
[24dic.2023 02:11:39.735] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Stopping server
[24dic.2023 02:11:39.735] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving players
[24dic.2023 02:11:39.735] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving worlds
[24dic.2023 02:11:40.237] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[world]'/minecraft:overworld
[24dic.2023 02:11:41.624] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[world]'/sgjourney:chulak
[24dic.2023 02:11:41.625] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[world]'/sgjourney:lantea
[24dic.2023 02:11:41.626] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[world]'/minecraft:the_end
[24dic.2023 02:11:41.627] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[world]'/minecraft:the_nether
[24dic.2023 02:11:41.627] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[world]'/sgjourney:abydos
[24dic.2023 02:11:41.661] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (world): All chunks are saved
[24dic.2023 02:11:41.661] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (chulak): All chunks are saved
[24dic.2023 02:11:41.662] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (lantea): All chunks are saved
[24dic.2023 02:11:41.662] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (DIM1): All chunks are saved
[24dic.2023 02:11:41.662] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (DIM-1): All chunks are saved
[24dic.2023 02:11:41.662] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (abydos): All chunks are saved
[24dic.2023 02:11:41.663] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage: All dimensions are saved
[24dic.2023 02:11:41.833] [Server thread/INFO] [net.minecraft.server.rcon.thread.GenericThread/]: Thread RCON Listener stopped
